6.79,1.16,69.14,70.3,1,1,1,TRAINING_DATA
6.8,0.63,67.92,68.55,1,1,1,TRAINING_DATA
6.87,0.38,63.89,63.51,1,1,1,TRAINING_DATA
6.97,0.88,69.58,70.46,1,1,1,TRAINING_DATA
7.29,0.63,71.2,71.83,1,1,1,TRAINING_DATA
7.13,2.49,80.74,83.24,1,1,1,TRAINING_DATA
6.97,4.45,81.66,86.11,1,1,1,TRAINING_DATA
6.62,10.08,83.71,93.79,1,1,1,TRAINING_DATA
6.89,9.2,79.6,88.79,1,1,1,TRAINING_DATA
6.92,9.69,76.61,86.3,1,1,1,TRAINING_DATA
6.81,15.91,77.83,93.74,1,1,1,TRAINING_DATA
7.0,23.25,76.71,99.96,1,1,1,TRAINING_DATA
7.13,17.16,73.29,90.45,1,1,1,TRAINING_DATA
7.09,16.41,74.75,91.16,1,1,1,TRAINING_DATA
7.01,18.04,90.63,108.66,1,1,1,TRAINING_DATA
6.87,28.98,95.21,124.19,1,1,1,TRAINING_DATA
6.72,3.71,145.97,149.68,1,1,1,TRAINING_DATA
6.69,2.52,147.44,149.96,1,1,1,TRAINING_DATA
6.71,2.81,151.4,154.21,1,1,1,TRAINING_DATA
6.53,2.45,151.48,153.93,1,1,1,TRAINING_DATA
6.7,0.57,153.79,154.35,1,1,1,TRAINING_DATA
7.27,3.55,156.7,153.15,1,1,1,TRAINING_DATA
7.14,2.79,156.75,159.54,1,1,1,TRAINING_DATA
7.22,12.36,149.36,161.72,1,1,1,TRAINING_DATA
6.8,15.84,146.98,162.82,1,1,1,TRAINING_DATA
6.34,4.15,161.36,165.51,1,1,1,TRAINING_DATA
6.19,15.88,144.09,159.96,1,1,1,TRAINING_DATA
6.27,19.44,107.59,127.04,1,1,1,TRAINING_DATA
6.34,12.88,103.17,116.05,1,1,1,TRAINING_DATA
6.47,10.41,79.8,90.21,1,1,1,TRAINING_DATA
6.54,9.25,72.79,82.04,1,1,1,TRAINING_DATA
6.6,9.58,69.0,78.58,1,1,1,TRAINING_DATA
6.67,7.4,65.19,72.6,1,1,1,TRAINING_DATA
6.74,8.05,66.35,74.4,1,1,1,TRAINING_DATA
6.79,9.44,68.49,77.93,1,1,1,TRAINING_DATA
6.88,4.72,65.62,70.34,1,1,1,TRAINING_DATA
6.97,4.6,68.43,73.02,1,1,1,TRAINING_DATA
6.77,6.0,71.0,77.0,1,1,1,TRAINING_DATA
6.72,3.38,69.24,72.62,1,1,1,TRAINING_DATA
6.62,3.71,68.82,72.53,1,1,1,TRAINING_DATA
6.59,3.05,67.6,70.65,1,1,1,TRAINING_DATA
6.58,3.89,69.87,73.76,1,1,1,TRAINING_DATA
6.55,2.36,74.51,76.87,1,1,1,TRAINING_DATA
6.31,10.47,77.3,87.77,1,1,1,TRAINING_DATA
6.48,14.03,76.38,90.42,1,1,1,TRAINING_DATA
6.54,10.16,87.43,97.59,1,1,1,TRAINING_DATA
6.61,20.13,128.15,148.28,1,1,1,TRAINING_DATA
6.56,5.11,152.78,157.89,1,1,1,TRAINING_DATA
6.5,6.51,146.23,152.74,1,1,1,TRAINING_DATA
6.33,1.46,155.05,156.51,1,1,1,TRAINING_DATA
6.41,0.69,154.69,155.38,1,1,1,TRAINING_DATA
6.01,3.47,151.98,155.45,1,1,1,TRAINING_DATA
6.16,3.28,151.12,154.4,1,1,1,TRAINING_DATA
6.34,4.04,149.97,154.0,1,1,1,TRAINING_DATA
6.53,5.6,146.84,152.44,1,1,1,TRAINING_DATA
6.64,3.01,147.31,150.32,1,1,1,TRAINING_DATA
6.71,1.33,148.7,150.03,1,1,1,TRAINING_DATA
6.87,1.91,148.19,150.1,1,1,1,TRAINING_DATA
6.83,1.9,144.47,146.37,1,1,1,TRAINING_DATA
6.82,1.11,145.5,146.61,1,1,1,TRAINING_DATA
6.86,2.13,145.07,147.2,1,1,1,TRAINING_DATA
6.82,1.55,145.5,147.05,1,1,1,TRAINING_DATA
6.88,0.28,146.71,146.43,1,1,1,TRAINING_DATA
6.82,1.85,145.53,147.38,1,1,1,TRAINING_DATA
6.74,1.01,153.61,154.62,1,1,1,TRAINING_DATA
6.77,2.81,156.51,159.32,1,1,1,TRAINING_DATA
7.11,4.63,157.75,162.38,1,1,1,TRAINING_DATA
7.13,1.62,162.37,163.99,1,1,1,TRAINING_DATA
