lean,asymmetry,right_angle,left_angle,force_right,force_left,force_diff,label,angle_diff
7.29,2.46,145.55,143.09,1,1,1,Descending,-1.1000000000000227
7.28,0.51,144.07,143.56,1,1,1,Descending,-0.8589999999999804
7.25,1.13,142.68,141.55,1,1,1,Descending,-1.3799999999999955
7.25,1.38,142.07,140.69,1,1,1,Descending,-1.0620000000000118
7.23,1.86,139.78,137.92,1,1,1,Descending,-0.40399999999996794
7.22,1.66,139.84,138.18,1,1,1,Ascending,0.1209999999999809
7.21,0.87,142.23,141.36,1,1,1,Ascending,0.3120000000000118
7.23,0.15,142.64,142.8,1,1,1,Ascending,0.6629999999999825
7.22,0.98,142.45,143.43,1,1,1,Ascending,1.127999999999986
7.22,1.84,141.25,143.08,1,1,1,Ascending,1.6829999999999927
7.28,2.06,145.68,143.62,1,1,1,Ascending,1.9190000000000396
7.18,4.32,152.37,148.05,1,1,1,Standing,2.4679999999999893
7.08,2.77,153.7,150.93,1,1,1,Standing,2.585000000000008
7.06,1.09,155.83,154.73,1,1,1,Standing,1.740999999999957
7.02,1.16,154.51,155.67,1,1,1,Standing,0.7220000000000368
7.0,0.37,153.54,153.17,1,1,1,Standing,0.8239999999999839
6.92,1.34,153.15,154.49,1,1,1,Standing,-0.6800000000000068
6.96,5.65,153.61,159.26,1,1,1,Standing,-0.6959999999999695
6.88,3.62,150.07,153.69,1,1,1,Standing,-0.0049999999999954525
6.85,3.98,149.62,153.6,1,1,1,Standing,-0.9140000000000157
6.75,5.26,150.7,155.96,1,1,1,Standing,-1.6140000000000043
6.76,0.75,148.88,149.62,1,1,1,Standing,-0.22199999999998
6.77,1.87,147.43,149.3,1,1,1,Standing,-0.18900000000002137
6.83,3.31,149.12,152.42,1,1,1,Standing,-0.5989999999999895
6.92,3.61,148.86,152.47,1,1,1,Standing,0.532999999999987
6.94,3.32,148.67,152.0,1,1,1,Standing,0.5630000000000166
6.97,2.35,150.74,153.09,1,1,1,Standing,0.19200000000000728
6.96,2.38,149.99,152.37,1,1,1,Standing,0.21999999999999886
6.98,3.2,150.13,153.33,1,1,1,Standing,0.5169999999999675
7.01,2.6,150.47,153.06,1,1,1,Standing,0.3900000000000148
7.0,3.85,151.0,154.84,1,1,1,Standing,-0.13400000000001455
7.0,2.39,152.67,155.06,1,1,1,Standing,0.2750000000000057
7.01,1.8,149.61,151.41,1,1,1,Standing,0.1740000000000066
7.01,2.45,151.88,154.33,1,1,1,Standing,-0.1419999999999959
7.02,0.05,152.61,152.66,1,1,1,Standing,-0.2820000000000107
7.03,1.5,151.46,152.96,1,1,1,Standing,0.51400000000001
7.05,1.88,151.51,153.4,1,1,1,Standing,0.07099999999996953
7.07,2.64,151.76,154.4,1,1,1,Standing,-0.057999999999992724
7.07,2.29,152.32,154.6,1,1,1,Standing,-0.0619999999999834
7.03,3.33,150.68,154.01,1,1,1,Standing,-0.103999999999985
7.04,3.86,149.97,153.83,1,1,1,Standing,0.3599999999999852
7.1,5.51,149.18,154.69,1,1,1,Standing,0.25499999999999545
7.23,8.43,150.66,159.1,1,1,1,Standing,0.4210000000000207
7.27,5.69,151.89,157.58,1,1,1,Standing,0.27099999999995816
7.29,2.7,153.1,155.8,1,1,1,Standing,0.2930000000000348
7.3,2.37,152.07,154.44,1,1,1,Standing,0.021000000000015007
7.35,1.46,152.67,154.13,1,1,1,Standing,-0.54200000000003
7.32,0.15,154.91,155.06,1,1,1,Standing,-0.5810000000000173
7.39,0.67,151.69,152.36,1,1,1,Standing,-2.033999999999992
7.37,1.64,150.73,152.36,1,1,1,Standing,-1.879999999999967
7.33,4.73,140.72,145.45,1,1,1,Descending,-1.285000000000025
7.31,4.31,141.85,146.15,1,1,1,Ascending,0.37000000000000455
7.27,2.32,147.4,149.72,1,1,1,Standing,0.06700000000000728
7.25,1.56,153.1,154.65,1,1,1,Standing,2.080999999999989
7.28,0.13,151.82,151.94,1,1,1,Standing,1.843999999999994
7.23,0.58,153.78,153.2,1,1,1,Standing,0.39600000000004343
7.19,0.8,152.82,153.62,1,1,1,Standing,-0.6080000000000325
7.12,0.64,150.22,150.86,1,1,1,Standing,0.17600000000001614
7.08,0.67,150.5,151.17,1,1,1,Standing,-0.8840000000000146
7.08,0.8,152.36,153.16,1,1,1,Standing,-1.0250000000000057
7.14,4.36,146.89,151.25,1,1,1,Standing,-0.22399999999998954
7.12,4.85,145.67,150.52,1,1,1,Standing,-0.33600000000001273
7.05,2.67,148.09,150.75,1,1,1,Standing,-1.431999999999988
7.03,0.79,148.76,149.55,1,1,1,Standing,-0.7590000000000146
7.05,0.76,145.98,145.22,1,1,1,Standing,-1.6289999999999623
7.06,1.43,145.99,144.56,1,1,1,Standing,-1.650000000000034
7.11,2.48,141.19,138.71,1,1,1,Descending,-1.0269999999999868
7.11,1.65,142.0,140.34,1,1,1,Ascending,0.3599999999999852
7.14,0.02,144.01,144.03,1,1,1,Ascending,0.967000000000013
7.13,2.44,148.62,146.18,1,1,1,Standing,2.313999999999993
7.17,0.24,149.99,150.23,1,1,1,Standing,2.305000000000007
7.14,0.39,151.72,151.32,1,1,1,Standing,2.076999999999998
7.19,2.3,153.85,151.54,1,1,1,Standing,1.1990000000000123
7.19,3.04,155.93,152.88,1,1,1,Standing,0.6009999999999991
7.18,0.39,153.59,153.2,1,1,1,Standing,0.3819999999999766
7.21,0.92,152.65,153.58,1,1,1,Standing,-1.1989999999999839
7.2,0.99,152.94,153.92,1,1,1,Standing,-0.9379999999999882
7.19,2.84,145.28,148.12,1,1,1,Standing,-1.1070000000000277
7.2,0.09,149.67,149.76,1,1,1,Standing,-1.3929999999999723
7.16,0.4,147.66,148.06,1,1,1,Standing,-2.3520000000000323
7.12,1.77,145.27,147.03,1,1,1,Standing,-1.056999999999988
7.09,1.82,140.76,142.58,1,1,1,Descending,-1.4359999999999786
7.08,5.25,138.79,144.04,1,1,1,Descending,-0.37300000000001887
7.09,2.47,141.3,143.77,1,1,1,Ascending,0.1490000000000009
7.06,2.57,147.28,144.71,1,1,1,Standing,1.0649999999999977
7.0,3.55,148.67,145.12,1,1,1,Standing,1.740000000000009
6.94,2.05,148.02,145.97,1,1,1,Standing,1.8949999999999818
6.85,0.21,150.22,150.01,1,1,1,Standing,1.3120000000000118
6.73,0.44,152.23,151.79,1,1,1,Standing,1.1850000000000023
6.7,0.25,152.43,152.68,1,1,1,Standing,1.3569999999999993
6.71,1.23,152.2,153.44,1,1,1,Standing,1.1849999999999739
6.7,0.24,153.66,153.9,1,1,1,Standing,0.1290000000000191
6.81,2.12,157.1,154.98,1,1,1,Standing,0.132000000000005
6.76,1.75,151.78,153.53,1,1,1,Standing,0.46599999999997976
6.55,3.0,151.71,154.72,1,1,1,Standing,0.46400000000002706
6.71,4.04,153.13,157.17,1,1,1,Standing,-1.6449999999999818
6.91,3.54,154.33,157.87,1,1,1,Standing,-1.3110000000000355
7.02,1.95,148.79,146.84,1,1,1,Standing,-1.1870000000000118
6.88,0.66,146.43,145.77,1,1,1,Standing,-1.662999999999954
6.83,1.38,146.59,147.97,1,1,1,Standing,-1.5910000000000366
6.83,2.95,145.36,148.31,1,1,1,Standing,1.3499999999999943
7.02,1.51,147.39,148.9,1,1,1,Standing,1.4760000000000275
7.01,4.9,152.12,157.01,1,1,1,Standing,1.0879999999999939
7.0,4.27,151.34,155.62,1,1,1,Standing,1.3410000000000082
6.94,4.35,150.54,154.9,1,1,1,Standing,0.98599999999999
6.93,4.62,151.23,155.85,1,1,1,Standing,-0.11499999999998067
6.86,3.97,151.09,155.06,1,1,1,Standing,0.3639999999999759
6.87,3.8,152.09,155.89,1,1,1,Standing,-0.5609999999999786
6.85,2.64,153.98,156.62,1,1,1,Standing,-0.24700000000004252
6.83,0.07,149.88,149.95,1,1,1,Standing,-0.3109999999999786
6.78,1.85,151.38,153.23,1,1,1,Standing,-1.2849999999999966
6.82,2.94,150.05,152.99,1,1,1,Standing,-1.363999999999976
6.83,1.83,146.65,148.48,1,1,1,Standing,0.05699999999995953
6.84,2.24,147.36,149.6,1,1,1,Standing,-0.28199999999995384
6.83,3.06,148.67,151.73,1,1,1,Standing,0.28899999999998727
6.83,3.55,149.12,152.67,1,1,1,Standing,0.7629999999999768
6.89,5.91,150.01,155.92,1,1,1,Standing,0.396000000000015
6.9,3.92,149.42,153.34,1,1,1,Standing,-0.018000000000000682
6.89,4.56,148.18,152.74,1,1,1,Standing,-0.03300000000001546
6.88,2.94,148.64,151.58,1,1,1,Standing,-0.3219999999999743
6.87,3.38,149.04,152.42,1,1,1,Standing,-0.4530000000000314
6.88,2.73,149.99,152.72,1,1,1,Standing,-0.3439999999999941
6.87,3.17,147.53,150.7,1,1,1,Standing,0.27400000000002933
6.88,4.74,146.37,151.11,1,1,1,Standing,-0.3900000000000148
6.87,2.25,150.35,152.61,1,1,1,Standing,-0.5219999999999914
6.89,1.0,148.28,149.28,1,1,1,Standing,-0.09499999999999886
6.93,0.96,148.26,149.23,1,1,1,Standing,-0.027000000000015234
6.98,1.26,148.01,149.27,1,1,1,Standing,-0.6360000000000241
7.11,1.95,147.63,149.58,1,1,1,Standing,0.3520000000000323
7.1,1.98,147.31,149.29,1,1,1,Standing,0.681999999999988
7.09,6.28,147.4,153.68,1,1,1,Standing,0.47400000000001796
7.26,7.59,148.36,155.95,1,1,1,Standing,1.0219999999999914
7.26,5.24,148.39,153.63,1,1,1,Standing,1.531000000000006
7.21,2.79,152.32,155.11,1,1,1,Standing,1.0379999999999825
7.14,3.91,154.0,157.91,1,1,1,Standing,0.4439999999999884
7.24,3.77,153.85,157.61,1,1,1,Standing,0.7580000000000382
7.29,0.63,154.06,154.69,1,1,1,Standing,0.5889999999999702
7.35,1.93,153.84,155.76,1,1,1,Standing,0.299000000000035
7.48,1.32,156.0,157.32,1,1,1,Standing,0.16699999999997317
7.5,1.12,156.89,158.01,1,1,1,Standing,0.2530000000000143
7.5,1.03,156.05,157.08,1,1,1,Standing,0.18199999999998795
7.61,1.24,155.02,156.26,1,1,1,Standing,-0.5
7.65,1.57,154.93,156.49,1,1,1,Standing,-0.7479999999999905
7.67,3.05,152.63,155.69,1,1,1,Standing,-0.6599999999999966
7.67,1.94,152.74,154.68,1,1,1,Standing,-0.967000000000013
7.6,2.12,152.21,154.32,1,1,1,Standing,-1.3150000000000261
7.56,0.98,150.31,151.3,1,1,1,Standing,-1.0089999999999861
7.56,1.21,148.53,149.74,1,1,1,Standing,-1.025999999999982
7.56,0.41,148.91,149.32,1,1,1,Standing,-1.943000000000012
7.55,0.84,149.0,148.16,1,1,1,Standing,-1.2639999999999816
7.55,2.32,144.71,142.39,1,1,1,Descending,-1.009999999999991
7.56,2.66,145.81,143.16,1,1,1,Descending,-0.5650000000000261
7.59,3.06,145.62,142.55,1,1,1,Descending,-0.16799999999997794
7.6,0.36,146.11,146.47,1,1,1,Standing,0.811000000000007
7.6,1.17,147.16,148.32,1,1,1,Standing,0.7019999999999982
7.55,0.17,147.52,147.69,1,1,1,Standing,0.3789999999999907
7.54,0.02,148.01,147.98,1,1,1,Standing,-0.09000000000000341
7.53,0.84,146.4,145.56,1,1,1,Standing,-0.2259999999999991
7.54,0.12,145.9,145.78,1,1,1,Standing,-0.41200000000000614
7.53,0.62,146.92,146.3,1,1,1,Standing,-0.17599999999998772
7.52,0.2,145.64,145.45,1,1,1,Standing,0.2680000000000007
7.47,1.93,148.08,146.15,1,1,1,Standing,-0.07500000000001705
7.49,2.08,148.36,146.28,1,1,1,Standing,-0.16599999999999682
7.49,0.52,145.73,145.2,1,1,1,Standing,0.02600000000001046
7.47,1.18,146.37,145.19,1,1,1,Standing,0.07999999999998408
7.45,1.05,146.2,145.15,1,1,1,Standing,0.2510000000000048
7.41,1.73,148.38,146.65,1,1,1,Standing,0.828000000000003
7.24,2.05,149.6,147.55,1,1,1,Standing,1.2769999999999868
7.2,1.93,150.57,148.64,1,1,1,Standing,1.8700000000000045
7.16,1.94,153.13,151.2,1,1,1,Standing,1.8610000000000184
7.12,0.37,154.84,155.21,1,1,1,Standing,2.122999999999962
6.97,0.3,156.67,156.97,1,1,1,Standing,2.0650000000000546
6.82,0.41,159.4,158.98,1,1,1,Standing,1.5109999999999673
6.71,1.49,159.18,160.68,1,1,1,Standing,0.006000000000000227
6.62,4.94,157.25,162.19,1,1,1,Standing,-1.2199999999999989
6.71,4.33,152.89,157.22,1,1,1,Standing,-1.6500000000000057
6.73,1.08,150.18,151.26,1,1,1,Standing,-1.7729999999999961
6.76,1.0,150.44,151.44,1,1,1,Standing,-1.8929999999999723
6.68,1.17,150.48,151.65,1,1,1,Standing,-1.29200000000003
6.64,1.11,149.7,150.81,1,1,1,Standing,-0.5299999999999727
6.68,5.11,146.04,151.15,1,1,1,Standing,-0.6230000000000473
6.74,2.78,146.68,149.46,1,1,1,Standing,-0.6759999999999877
6.83,3.17,146.24,149.41,1,1,1,Standing,-0.46000000000000796
6.93,2.08,146.65,148.72,1,1,1,Standing,0.0730000000000075
7.0,1.5,147.21,148.7,1,1,1,Standing,0.7010000000000218
7.05,1.24,148.34,149.58,1,1,1,Standing,0.9489999999999839
7.04,3.43,149.86,153.29,1,1,1,Standing,0.9429999999999836
7.02,4.02,150.56,154.58,1,1,1,Standing,1.4070000000000107
6.94,3.36,150.72,154.08,1,1,1,Standing,1.4569999999999936
6.92,3.84,153.07,156.91,1,1,1,Standing,0.7549999999999955
6.92,3.56,154.46,158.03,1,1,1,Standing,0.1470000000000482
6.94,2.72,153.99,156.71,1,1,1,Standing,0.36599999999998545
6.91,1.93,152.34,154.27,1,1,1,Standing,-0.46299999999999386
6.92,4.02,152.22,156.24,1,1,1,Standing,-0.681999999999988
6.94,1.81,151.77,153.58,1,1,1,Standing,-1.0010000000000048
6.94,2.11,151.78,153.89,1,1,1,Standing,-0.8300000000000125
6.94,1.31,149.69,151.0,1,1,1,Standing,-1.2870000000000346
6.93,1.63,148.34,149.97,1,1,1,Standing,-0.9339999999999691
6.97,1.57,147.01,148.58,1,1,1,Standing,-0.7830000000000155
6.94,3.47,146.27,149.74,1,1,1,Standing,0.12600000000000477
6.92,3.58,147.13,150.71,1,1,1,Standing,0.36299999999999955
6.96,2.42,149.77,152.18,1,1,1,Standing,0.6500000000000057
6.96,2.58,149.68,152.26,1,1,1,Standing,0.6290000000000191
6.96,3.39,149.35,152.74,1,1,1,Standing,0.6249999999999716
6.94,3.05,149.63,152.67,1,1,1,Standing,0.8719999999999857
6.94,6.19,148.95,155.14,1,1,1,Standing,1.2980000000000302
7.14,7.03,151.82,158.85,1,1,1,Standing,1.6599999999999682
7.24,4.69,155.11,159.81,1,1,1,Standing,1.125
7.29,2.4,158.15,160.54,1,1,1,Standing,0.9680000000000177
7.26,1.15,156.2,157.35,1,1,1,Standing,-0.9830000000000041
7.28,3.01,155.38,158.39,1,1,1,Standing,-0.37000000000000455
7.31,8.86,145.99,154.85,1,1,1,Standing,0.07200000000000273
7.29,3.08,154.07,157.15,1,1,1,Standing,0.63900000000001
7.23,2.47,158.47,160.94,1,1,1,Standing,-1.0069999999999766
7.22,0.1,159.92,160.02,1,1,1,Standing,-1.5100000000000193
7.19,0.82,151.44,152.26,1,1,1,Standing,-1.2190000000000225
7.32,11.21,137.27,148.47,1,1,1,Descending,-1.6889999999999645
7.32,1.79,150.41,148.62,1,1,1,Standing,-1.705000000000041
7.36,2.76,152.64,149.88,1,1,1,Standing,-1.4369999999999834
7.42,3.27,153.08,149.81,1,1,1,Standing,0.2539999999999907
7.44,1.11,145.22,144.11,1,1,1,Descending,-0.75
7.49,0.82,144.55,143.73,1,1,1,Descending,-0.7699999999999818
7.39,1.48,146.51,145.02,1,1,1,Standing,-1.125
7.36,0.42,147.2,147.62,1,1,1,Standing,0.26199999999997203
7.25,1.88,144.88,146.76,1,1,1,Standing,-0.10699999999999932
7.26,0.43,145.76,146.19,1,1,1,Standing,-0.39699999999999136
7.2,2.39,142.41,144.8,1,1,1,Descending,-0.23599999999996157
7.13,4.61,141.48,146.08,1,1,1,Ascending,1.113999999999976
7.15,2.47,147.46,145.0,1,1,1,Standing,1.0340000000000202
7.17,1.75,152.26,150.52,1,1,1,Standing,1.5779999999999745
7.19,0.04,151.12,151.17,1,1,1,Standing,1.677000000000021
7.25,0.79,151.89,151.1,1,1,1,Standing,1.6359999999999673
7.27,2.06,153.19,151.14,1,1,1,Standing,0.17000000000001592
7.33,1.21,155.01,153.81,1,1,1,Standing,0.03099999999997749
7.35,1.3,152.89,151.59,1,1,1,Standing,0.04500000000004434
7.34,2.2,152.4,150.2,1,1,1,Standing,-0.30000000000001137
7.32,1.88,152.66,150.78,1,1,1,Standing,-0.6539999999999964
7.3,2.75,152.04,149.29,1,1,1,Standing,-0.4159999999999968
7.3,3.07,152.67,149.61,1,1,1,Standing,0.12799999999995748
7.31,1.46,150.89,149.43,1,1,1,Standing,0.02200000000001978
7.32,0.18,152.03,151.85,1,1,1,Standing,0.16300000000001091
7.3,0.85,151.4,152.26,1,1,1,Standing,0.11000000000001364
7.26,0.14,151.55,151.41,1,1,1,Standing,0.4299999999999784
7.25,0.37,151.87,151.51,1,1,1,Standing,0.05000000000001137
7.25,1.59,153.11,151.51,1,1,1,Standing,0.03299999999998704
7.25,0.9,152.64,151.74,1,1,1,Standing,0.4620000000000175
7.2,1.37,152.68,151.31,1,1,1,Standing,-0.03499999999999659
7.23,2.28,154.93,152.65,1,1,1,Standing,0.4849999999999852
7.23,2.97,153.0,150.03,1,1,1,Standing,0.7460000000000093
7.13,0.17,154.82,154.65,1,1,1,Standing,1.1610000000000014
6.98,1.62,155.11,156.73,1,1,1,Standing,0.23900000000000432
6.89,2.65,156.47,159.13,1,1,1,Standing,0.7769999999999868
6.84,4.47,152.75,157.22,1,1,1,Standing,0.2079999999999984
6.86,3.58,153.61,157.19,1,1,1,Standing,-0.4819999999999993
6.75,3.45,154.05,157.5,1,1,1,Standing,-0.8760000000000048
6.75,3.07,151.97,155.05,1,1,1,Standing,-0.44700000000000273
6.72,2.32,152.26,154.58,1,1,1,Standing,-0.4959999999999809
6.71,3.48,151.01,154.49,1,1,1,Standing,-0.6910000000000025
6.76,3.66,151.09,154.75,1,1,1,Standing,-0.04400000000001114
6.71,3.58,150.53,154.11,1,1,1,Standing,-0.7069999999999936
6.68,4.53,151.02,155.56,1,1,1,Standing,-0.3079999999999927
6.67,2.45,148.66,151.11,1,1,1,Standing,-0.6040000000000134
6.65,2.76,149.83,152.59,1,1,1,Standing,-0.24600000000000932
6.68,2.74,148.53,151.27,1,1,1,Standing,-0.5299999999999727
6.71,2.92,149.63,152.55,1,1,1,Standing,0.3199999999999932
6.71,2.46,149.41,151.87,1,1,1,Standing,-0.1880000000000166
6.71,2.49,150.24,152.73,1,1,1,Standing,0.005000000000023874
6.71,2.88,148.83,151.71,1,1,1,Standing,-0.5960000000000036
6.7,2.83,148.51,151.34,1,1,1,Standing,-0.6490000000000009
6.7,1.98,147.12,149.1,1,1,1,Standing,-0.8919999999999959
6.66,0.91,146.94,147.85,1,1,1,Standing,-0.7379999999999995
6.67,1.31,146.37,147.68,1,1,1,Standing,-0.575000000000017
6.66,0.64,146.26,146.9,1,1,1,Standing,0.012999999999976808
6.7,0.59,146.76,147.34,1,1,1,Standing,0.3550000000000182
6.7,0.03,148.16,148.19,1,1,1,Standing,0.4420000000000073
6.73,0.2,149.07,149.27,1,1,1,Standing,0.39500000000003865
6.76,1.37,148.55,149.92,1,1,1,Standing,0.4019999999999584
6.75,0.59,148.26,148.85,1,1,1,Standing,0.12899999999999068
6.75,1.06,148.53,149.59,1,1,1,Standing,0.09200000000001296
6.77,1.64,148.0,149.64,1,1,1,Standing,0.25900000000001455
6.79,3.31,147.98,151.28,1,1,1,Standing,0.5129999999999768
6.81,2.96,149.05,152.01,1,1,1,Standing,0.4509999999999934
6.89,2.14,150.05,152.19,1,1,1,Standing,0.6340000000000146
6.9,1.88,150.38,152.25,1,1,1,Standing,0.4449999999999932
6.88,2.88,150.55,153.43,1,1,1,Standing,0.19300000000001205
6.88,2.86,150.43,153.28,1,1,1,Standing,-0.07600000000002183
6.9,2.95,150.02,152.97,1,1,1,Standing,-0.19499999999996476
6.91,2.7,149.39,152.09,1,1,1,Standing,0.007999999999981355
6.92,2.92,148.88,151.8,1,1,1,Standing,0.021000000000015007
6.91,2.41,150.83,153.23,1,1,1,Standing,0.42900000000000205
6.92,2.64,150.64,153.28,1,1,1,Standing,0.47100000000000364
6.96,2.91,152.19,155.09,1,1,1,Standing,0.700999999999965
7.04,2.7,151.74,154.45,1,1,1,Standing,0.47100000000000364
7.06,0.83,153.43,154.26,1,1,1,Standing,0.6479999999999961
7.1,2.26,153.25,155.52,1,1,1,Standing,0.32800000000000296
7.08,4.73,152.83,157.57,1,1,1,Standing,0.7750000000000341
7.14,8.64,150.96,159.6,1,1,1,Standing,0.7319999999999709
7.23,8.8,152.57,161.37,1,1,1,Standing,0.7430000000000234
7.31,6.93,154.04,160.97,1,1,1,Standing,0.4989999999999668
7.4,3.28,156.46,159.74,1,1,1,Standing,0.5010000000000332
7.48,2.71,156.34,159.05,1,1,1,Standing,0.2750000000000057
7.51,2.1,156.74,158.83,1,1,1,Standing,0.1519999999999868
7.54,0.43,158.13,158.56,1,1,1,Standing,0.13999999999998636
7.53,0.0,158.26,158.27,1,1,1,Standing,0.4790000000000134
7.57,0.7,158.45,159.15,1,1,1,Standing,0.5139999999999816
7.58,0.5,160.34,159.84,1,1,1,Standing,-0.3509999999999991
7.61,0.49,160.11,160.6,1,1,1,Standing,-1.6469999999999914
7.6,0.28,156.45,156.73,1,1,1,Standing,-1.240000000000009
7.68,2.65,148.7,151.36,1,1,1,Standing,-1.532999999999987
7.63,2.28,151.46,153.74,1,1,1,Standing,-1.436000000000007
7.56,2.57,151.14,153.71,1,1,1,Standing,-0.6159999999999854
7.53,2.38,151.98,154.37,1,1,1,Standing,0.9320000000000164
7.48,1.27,152.87,154.15,1,1,1,Standing,0.1409999999999627
7.48,0.05,154.67,154.71,1,1,1,Standing,-0.016999999999995907
7.48,2.72,154.67,151.94,1,1,1,Standing,-0.2389999999999759
7.45,1.47,153.08,151.6,1,1,1,Standing,-0.20199999999999818
7.43,3.22,153.59,150.37,1,1,1,Standing,-0.8020000000000209
7.5,2.86,153.93,151.07,1,1,1,Standing,-0.7319999999999993
7.53,3.31,152.33,149.03,1,1,1,Standing,-0.5139999999999816
7.51,3.53,151.41,147.88,1,1,1,Standing,-0.6660000000000252
7.51,2.6,151.07,148.47,1,1,1,Standing,-0.48699999999999477
7.54,4.3,150.8,146.5,1,1,1,Standing,-0.613000000000028
7.51,3.49,151.81,148.32,1,1,1,Standing,-0.6899999999999693
7.47,4.98,150.11,145.12,1,1,1,Standing,0.46699999999998454
7.41,1.37,145.51,146.88,1,1,1,Standing,-0.30299999999999727
7.38,2.6,153.4,150.81,1,1,1,Standing,0.16599999999999682
7.34,3.45,145.41,148.86,1,1,1,Standing,1.0289999999999964
7.36,1.01,151.4,150.39,1,1,1,Standing,1.6270000000000095
7.35,2.0,153.76,151.76,1,1,1,Standing,0.578000000000003
7.35,1.82,155.24,153.42,1,1,1,Standing,1.1829999999999927
7.28,1.54,155.76,154.23,1,1,1,Standing,0.679000000000002
7.25,1.79,152.15,153.95,1,1,1,Standing,-1.6049999999999613
7.15,2.04,153.27,155.31,1,1,1,Standing,-1.2139999999999986
7.11,4.73,142.37,147.1,1,1,1,Descending,-0.8760000000000332
7.09,2.54,146.99,149.53,1,1,1,Standing,0.013000000000033651
7.08,2.61,149.31,151.92,1,1,1,Standing,0.32799999999997453
7.03,2.82,151.71,154.52,1,1,1,Standing,2.216000000000008
6.92,4.07,153.89,157.97,1,1,1,Standing,0.7820000000000107
7.01,4.21,153.71,157.92,1,1,1,Standing,-0.06300000000004502
6.99,2.24,151.05,153.29,1,1,1,Standing,-0.8319999999999936
6.94,0.92,149.84,150.76,1,1,1,Standing,-1.2409999999999854
6.96,0.59,149.25,148.66,1,1,1,Standing,-0.6289999999999907
6.84,1.31,149.07,150.38,1,1,1,Standing,0.012999999999976808
6.87,1.7,151.82,153.52,1,1,1,Standing,0.38900000000001
6.84,1.72,151.37,153.1,1,1,1,Standing,0.8410000000000082
6.79,1.53,151.48,153.01,1,1,1,Standing,0.2740000000000009
6.95,2.7,151.81,154.51,1,1,1,Standing,-0.2259999999999991
7.07,2.91,149.64,152.55,1,1,1,Standing,-0.6219999999999857
7.07,3.42,149.83,153.25,1,1,1,Standing,-0.3090000000000259
7.09,1.24,148.5,149.75,1,1,1,Standing,-0.02400000000000091
7.07,2.85,149.28,152.12,1,1,1,Standing,0.32200000000000273
7.09,4.68,150.7,155.38,1,1,1,Standing,0.3640000000000043
7.12,5.75,149.83,155.58,1,1,1,Standing,0.8229999999999791
7.12,5.38,150.67,156.05,1,1,1,Standing,0.5790000000000362
7.12,5.66,150.41,156.07,1,1,1,Standing,-0.04099999999999682
7.13,5.59,150.8,156.39,1,1,1,Standing,-0.08500000000000796
7.15,6.44,149.62,156.05,1,1,1,Standing,0.13399999999998613
7.16,5.74,149.41,155.15,1,1,1,Standing,0.22400000000001796
7.15,6.98,150.54,157.52,1,1,1,Standing,0.1349999999999909
7.1,5.62,151.55,157.17,1,1,1,Standing,0.3959999999999866
7.08,5.75,151.39,157.15,1,1,1,Standing,0.4029999999999916
7.09,5.89,151.87,157.76,1,1,1,Standing,0.058000000000021146
7.06,5.21,151.69,156.9,1,1,1,Standing,0.01300000000000523
7.03,5.08,151.78,156.86,1,1,1,Standing,0.057999999999992724
7.04,4.86,152.0,156.85,1,1,1,Standing,-0.1910000000000025
6.99,4.76,152.18,156.94,1,1,1,Standing,-0.4759999999999991
6.98,4.22,151.75,155.97,1,1,1,Standing,-0.3810000000000002
6.92,2.53,150.65,153.18,1,1,1,Standing,-0.49799999999999045
6.91,3.73,150.55,154.28,1,1,1,Standing,-0.5279999999999916
6.93,3.59,150.14,153.73,1,1,1,Standing,-0.7920000000000016
6.94,2.24,150.8,153.04,1,1,1,Standing,0.353999999999985
7.0,3.68,148.06,151.74,1,1,1,Standing,0.853999999999985
7.11,6.6,150.39,156.98,1,1,1,Standing,0.8080000000000211
7.21,3.6,154.89,158.48,1,1,1,Standing,1.3629999999999995
7.37,2.23,154.86,157.09,1,1,1,Standing,1.5699999999999932
7.34,0.01,158.74,158.73,1,1,1,Standing,1.1280000000000143
7.32,1.72,156.89,158.61,1,1,1,Standing,0.4889999999999759
7.27,3.05,157.8,160.85,1,1,1,Standing,0.4760000000000275
7.23,0.19,159.22,159.04,1,1,1,Standing,-0.3300000000000125
7.26,1.17,157.77,158.94,1,1,1,Standing,-0.2400000000000091
7.25,1.99,156.09,158.08,1,1,1,Standing,-0.13899999999998158
7.3,2.84,155.13,157.97,1,1,1,Standing,-0.08899999999999864
7.28,0.88,158.19,159.07,1,1,1,Standing,0.09399999999999409
7.24,0.39,158.88,158.49,1,1,1,Standing,0.2949999999999875
7.25,3.65,160.65,157.0,1,1,1,Standing,0.4099999999999966
7.27,1.37,159.25,157.87,1,1,1,Standing,-1.8019999999999925
7.26,1.97,159.58,157.62,1,1,1,Standing,-1.8310000000000173
7.27,3.1,148.07,151.17,1,1,1,Standing,-1.663000000000011
7.25,3.39,147.84,151.22,1,1,1,Standing,-1.6429999999999723
7.23,2.35,151.69,149.33,1,1,1,Standing,-1.649000000000001
7.25,6.73,153.71,146.98,1,1,1,Standing,0.4830000000000041
7.34,5.28,153.0,147.71,1,1,1,Standing,1.0250000000000057
7.36,4.4,154.24,149.83,1,1,1,Standing,0.554000000000002
7.37,3.7,156.51,152.8,1,1,1,Standing,0.5690000000000168
7.36,2.82,154.69,151.87,1,1,1,Standing,0.556999999999988
